ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,spy_bull_regime,year
VTR,Real Estate,2025-02-12,2025-02-14,62.6066,2025-03-28,66.4531,time,42,6.14,675.83,0.13,0.05,156.61,True,2025
VTR,Real Estate,2025-04-30,2025-05-02,64.2341,2025-06-13,62.1513,time,42,-3.24,-356.67,0.1,0.07,35.81,False,2025
VTR,Real Estate,2025-07-30,2025-08-01,66.4445,2025-09-12,68.3863,time,42,2.92,321.48,0.15,0.14,10.44,True,2025
VTR,Real Estate,2025-10-29,2025-10-31,73.1402,2025-12-12,76.893,time,42,5.13,564.41,0.12,0.05,141.94,True,2025
VLTO,Industrials,2025-02-04,2025-02-06,95.4282,2025-03-20,97.5453,time,42,2.22,244.04,0.95,0.89,6.54,True,2025
VLTO,Industrials,2025-04-29,2025-05-01,95.8212,2025-06-12,98.2641,time,42,2.55,280.44,0.95,0.87,9.65,False,2025
VLTO,Industrials,2025-07-28,2025-07-30,106.2309,2025-09-10,105.6033,time,42,-0.59,-64.99,0.93,0.88,5.21,True,2025
VLTO,Industrials,2025-10-28,2025-10-30,99.2721,2025-12-11,98.4543,time,42,-0.82,-90.61,0.95,0.92,2.81,True,2025
VRSN,Information Technology,2025-07-24,2025-07-28,301.2615,2025-07-29,274.0689,hard_stop,1,-9.03,-992.89,2.21,2.2,0.59,True,2025
VRSN,Information Technology,2025-10-23,2025-10-27,242.8041,2025-12-08,249.3566,time,42,2.7,296.85,2.27,2.25,0.92,True,2025
VRSK,Industrials,2025-02-26,2025-02-28,289.076,2025-04-11,289.6253,time,42,0.19,20.9,1.61,1.6,0.8,True,2025
VRSK,Industrials,2025-05-07,2025-05-09,305.4719,2025-06-20,304.092,time,42,-0.45,-49.69,1.73,1.68,2.79,False,2025
VRSK,Industrials,2025-07-30,2025-08-01,279.1601,2025-09-12,260.5481,time,42,-6.67,-733.39,1.88,1.77,6.13,True,2025
VRSK,Industrials,2025-10-29,2025-10-31,217.0189,2025-12-12,216.1429,time,42,-0.4,-44.4,1.72,1.7,0.96,True,2025
VZ,Communication Services,2025-01-24,2025-01-28,37.4355,2025-03-11,40.045,time,42,6.97,766.75,1.18,1.05,11.95,True,2025
VZ,Communication Services,2025-04-22,2025-04-24,40.0136,2025-06-05,40.5664,time,42,1.38,151.95,1.19,1.15,3.66,False,2025
VZ,Communication Services,2025-07-21,2025-07-23,40.3655,2025-09-03,41.6412,time,42,3.16,347.64,1.22,1.19,2.59,True,2025
VRTX,Health Care,2025-08-04,2025-08-06,375.76,2025-09-17,387.15,time,42,3.03,333.43,3.99,3.72,7.33,True,2025
VRTX,Health Care,2025-11-03,2025-11-05,417.7,2025-12-17,449.52,time,42,7.62,837.97,4.8,4.58,4.87,True,2025
VRT,Industrials,2025-02-12,2025-02-14,109.1185,2025-02-21,95.8306,hard_stop,7,-12.18,-1339.52,0.99,0.82,20.6,True,2025
VRT,Industrials,2025-04-23,2025-04-25,84.8651,2025-06-06,115.2176,time,42,35.77,3934.21,0.64,0.62,3.92,False,2025
VRT,Industrials,2025-07-30,2025-08-01,137.1575,2025-08-22,125.8576,hard_stop,21,-8.24,-906.25,0.83,0.71,16.92,True,2025
VRT,Industrials,2025-10-22,2025-10-24,186.7359,2025-11-13,163.54,hard_stop,20,-12.42,-1366.39,1.24,0.99,25.02,True,2025
VICI,Real Estate,2025-07-30,2025-08-01,31.4761,2025-09-12,31.6671,time,42,0.61,66.75,0.83,0.7,17.89,True,2025
VICI,Real Estate,2025-10-30,2025-11-03,28.8567,2025-12-15,27.6947,time,42,-4.03,-442.95,0.71,0.69,3.37,True,2025
V,Financials,2025-01-30,2025-02-03,336.2104,2025-03-17,331.3778,time,42,-1.44,-158.11,2.75,2.66,3.34,True,2025
V,Financials,2025-04-29,2025-05-01,342.3032,2025-06-12,368.4893,time,42,7.65,841.5,2.76,2.68,3.0,False,2025
V,Financials,2025-07-29,2025-07-31,346.1954,2025-09-11,341.3978,time,42,-1.39,-152.44,2.98,2.85,4.68,True,2025
V,Financials,2025-10-28,2025-10-30,340.1355,2025-12-11,344.2052,time,42,1.2,131.61,2.98,2.97,0.28,True,2025
VMC,Materials,2025-02-18,2025-02-20,260.5469,2025-03-03,237.0829,hard_stop,11,-9.01,-990.63,2.17,1.75,23.66,True,2025
VMC,Materials,2025-04-30,2025-05-02,262.6126,2025-06-13,258.8876,time,42,-1.42,-156.03,1.0,0.76,31.63,False,2025
VMC,Materials,2025-10-30,2025-11-03,285.7196,2025-12-15,295.5314,time,42,3.43,377.75,2.84,2.72,4.45,True,2025
WRB,Financials,2025-01-27,2025-01-29,57.4206,2025-03-12,59.948,time,42,4.4,484.16,1.13,0.95,18.49,True,2025
WRB,Financials,2025-04-21,2025-04-23,69.152,2025-06-04,72.1129,time,42,4.28,470.99,1.01,0.99,2.39,False,2025
WRB,Financials,2025-07-21,2025-07-23,67.3827,2025-09-03,70.9664,time,42,5.32,585.02,1.05,1.02,2.49,True,2025
WRB,Financials,2025-10-20,2025-10-22,73.5603,2025-12-03,70.4342,time,42,-4.25,-467.46,1.28,1.12,14.04,True,2025
GWW,Industrials,2025-05-01,2025-05-05,1049.8561,2025-06-16,1062.5585,time,42,1.21,133.09,9.86,9.48,4.0,False,2025
GWW,Industrials,2025-10-31,2025-11-04,959.9044,2025-12-16,1018.0923,time,42,6.06,666.8,10.21,9.95,2.58,True,2025
WAB,Industrials,2025-04-23,2025-04-25,183.5039,2025-06-06,205.2185,time,42,11.83,1301.66,1.88,1.75,7.16,False,2025
WAB,Industrials,2025-07-24,2025-07-28,197.815,2025-09-08,190.2382,time,42,-3.83,-421.33,2.27,2.18,4.08,True,2025
WMT,Consumer Staples,2025-02-20,2025-02-24,92.9187,2025-03-12,84.0589,hard_stop,16,-9.53,-1048.84,0.65,0.64,1.12,True,2025
WMT,Consumer Staples,2025-11-20,2025-11-24,104.7305,2026-01-05,112.2649,time,42,7.19,791.36,0.77,0.6,28.79,True,2025
DIS,Communication Services,2025-02-05,2025-02-07,110.3892,2025-03-11,96.8292,hard_stop,32,-12.28,-1351.22,1.76,1.43,22.94,True,2025
DIS,Communication Services,2025-05-07,2025-05-09,104.1086,2025-06-20,116.3433,time,42,11.75,1292.7,1.45,1.21,19.79,False,2025
DIS,Communication Services,2025-08-06,2025-08-08,112.5386,2025-09-19,112.9955,time,42,0.41,44.66,2.92,1.27,129.46,True,2025
DIS,Communication Services,2025-11-13,2025-11-17,105.0393,2025-12-29,114.19,time,42,8.71,958.28,1.11,1.02,8.42,True,2025
WBD,Communication Services,2025-08-07,2025-08-11,10.94,2025-09-17,17.99,trail_stop,37,64.44,7088.67,0.63,-0.23,376.26,True,2025
WM,Industrials,2025-04-28,2025-04-30,225.5818,2025-06-11,231.5935,time,42,2.66,293.15,1.67,1.59,5.31,False,2025
WM,Industrials,2025-07-28,2025-07-30,232.2953,2025-09-10,215.1846,time,42,-7.37,-810.26,1.92,1.89,1.79,True,2025
WAT,Health Care,2025-02-12,2025-02-14,381.06,2025-03-28,362.16,time,42,-4.96,-545.58,4.1,4.03,1.68,True,2025
WAT,Health Care,2025-05-06,2025-05-08,346.68,2025-06-20,342.63,time,43,-1.17,-128.5,2.25,2.22,1.2,False,2025
WAT,Health Care,2025-08-04,2025-08-06,280.42,2025-09-17,303.68,time,42,8.29,912.42,2.95,2.94,0.26,True,2025
WEC,Utilities,2025-05-06,2025-05-08,105.2322,2025-06-20,100.7975,time,43,-4.21,-463.55,2.27,2.18,4.28,False,2025
WEC,Utilities,2025-07-30,2025-08-01,106.37,2025-09-12,107.797,time,42,1.34,147.57,0.76,0.71,7.6,True,2025
WEC,Utilities,2025-10-30,2025-11-03,108.0799,2025-12-15,103.4937,time,42,-4.24,-466.76,0.83,0.81,2.41,True,2025
WFC,Financials,2025-01-15,2025-01-17,73.5797,2025-02-28,76.2202,time,42,3.59,394.75,1.48,1.35,9.78,True,2025
WFC,Financials,2025-04-11,2025-04-15,61.7392,2025-05-27,72.4013,time,42,17.27,1899.67,1.28,1.22,4.7,False,2025
WFC,Financials,2025-07-15,2025-07-17,77.7539,2025-08-28,80.6911,time,42,3.78,415.53,1.54,1.4,10.19,True,2025
WFC,Financials,2025-10-14,2025-10-16,85.6223,2025-11-28,84.9445,time,43,-0.79,-87.08,1.73,1.54,12.32,True,2025
WELL,Real Estate,2025-04-28,2025-04-30,148.0665,2025-06-11,147.9646,time,42,-0.07,-7.57,0.4,0.38,5.27,False,2025
WELL,Real Estate,2025-07-28,2025-07-30,163.417,2025-09-10,166.2766,time,42,1.75,192.49,0.45,0.44,3.39,True,2025
WELL,Real Estate,2025-10-27,2025-10-29,177.1084,2025-12-10,189.7467,time,42,7.14,784.95,0.55,0.53,3.09,True,2025
WST,Health Care,2025-02-13,2025-02-18,215.0782,2025-04-01,219.2205,time,42,1.93,211.85,1.82,1.73,5.32,True,2025
WST,Health Care,2025-04-24,2025-04-28,212.8578,2025-06-09,223.0345,time,42,4.78,525.91,1.45,1.26,15.28,False,2025
WST,Health Care,2025-07-24,2025-07-28,260.172,2025-07-31,238.6717,hard_stop,3,-8.26,-909.03,1.84,1.54,19.71,True,2025
WST,Health Care,2025-10-23,2025-10-27,299.2524,2025-11-06,274.663,hard_stop,10,-8.22,-903.86,1.92,1.67,15.14,True,2025
WDC,Information Technology,2025-04-30,2025-05-02,44.7966,2025-06-13,55.5639,time,42,24.04,2643.96,1.36,1.11,22.73,False,2025
WDC,Information Technology,2025-07-30,2025-08-01,75.5251,2025-09-12,97.5349,time,42,29.14,3205.66,1.66,1.48,12.13,True,2025
WDC,Information Technology,2025-10-30,2025-11-03,151.8751,2025-11-13,156.9586,trail_stop,10,3.35,368.19,3.07,1.45,111.62,True,2025
WY,Real Estate,2025-01-30,2025-02-03,29.5059,2025-03-17,28.949,time,42,-1.89,-207.6,0.11,0.07,59.84,True,2025
WY,Real Estate,2025-04-24,2025-04-28,23.9245,2025-06-09,26.3107,time,42,9.97,1097.15,0.11,0.1,13.6,False,2025
WY,Real Estate,2025-07-24,2025-07-28,25.5509,2025-09-08,25.4844,time,42,-0.26,-28.64,0.12,0.09,31.84,True,2025
WY,Real Estate,2025-10-30,2025-11-03,22.3124,2025-12-15,23.1494,time,42,3.75,412.69,0.06,-0.08,177.36,True,2025
WSM,Consumer Discretionary,2025-03-19,2025-03-21,158.053,2025-04-03,136.1998,hard_stop,13,-13.83,-1520.91,3.28,2.94,11.48,False,2025
WSM,Consumer Discretionary,2025-05-22,2025-05-27,158.3218,2025-07-08,166.7682,time,42,5.33,586.84,1.85,1.75,5.49,True,2025
WSM,Consumer Discretionary,2025-08-27,2025-08-29,185.4542,2025-10-10,179.5277,time,42,-3.2,-351.53,2.0,1.81,10.28,True,2025
WSM,Consumer Discretionary,2025-11-19,2025-11-21,172.2584,2026-01-02,186.5164,time,42,8.28,910.48,1.96,1.87,4.87,True,2025
WMB,Energy,2025-02-12,2025-02-14,55.44,2025-03-28,57.3128,time,42,3.38,371.59,0.47,0.45,4.11,True,2025
WMB,Energy,2025-05-05,2025-05-07,57.2741,2025-06-18,57.7255,time,42,0.79,86.69,0.6,0.55,8.45,False,2025
WTW,Financials,2025-02-04,2025-02-06,318.4488,2025-03-20,329.6843,time,42,3.53,388.1,12.25,7.47,64.05,True,2025
WTW,Financials,2025-07-31,2025-08-04,314.2312,2025-09-15,330.7853,time,42,5.27,579.5,3.32,2.41,37.65,True,2025
WTW,Financials,2025-10-30,2025-11-03,310.2775,2025-12-15,328.7647,time,42,5.96,655.41,3.07,3.05,0.69,True,2025
WDAY,Information Technology,2025-02-25,2025-02-27,270.0,2025-03-10,243.0,hard_stop,11,-10.0,-1100.0,1.92,1.78,8.06,True,2025
WDAY,Information Technology,2025-05-22,2025-05-27,241.23,2025-07-08,240.47,time,42,-0.32,-34.66,0.25,0.15,68.02,True,2025
WDAY,Information Technology,2025-08-21,2025-08-25,222.48,2025-10-06,238.36,time,42,7.14,785.15,0.84,0.74,13.81,True,2025
WDAY,Information Technology,2025-11-25,2025-11-28,215.11,2026-01-09,207.19,time,42,-3.68,-405.0,2.32,2.17,6.74,True,2025
WYNN,Consumer Discretionary,2025-02-13,2025-02-18,89.4552,2025-03-13,82.26,hard_stop,23,-8.04,-884.76,2.29,1.38,65.86,True,2025
XEL,Utilities,2025-07-31,2025-08-04,72.1031,2025-09-15,71.9586,time,42,-0.2,-22.05,0.75,0.64,16.29,True,2025
XYL,Industrials,2025-02-04,2025-02-06,128.1687,2025-03-20,118.3907,time,42,-7.63,-839.19,1.18,1.13,4.86,True,2025
XYL,Industrials,2025-04-29,2025-05-01,119.5663,2025-06-12,126.1621,time,42,5.52,606.81,1.03,0.95,7.99,False,2025
XYL,Industrials,2025-07-31,2025-08-04,141.4542,2025-09-15,140.8627,time,42,-0.42,-46.0,1.26,1.15,9.89,True,2025
XYL,Industrials,2025-10-28,2025-10-30,151.7151,2025-11-18,139.2924,hard_stop,19,-8.19,-900.7,1.37,1.23,11.09,True,2025
YUM,Consumer Discretionary,2025-02-06,2025-02-10,140.8263,2025-03-24,152.1339,time,42,8.03,883.24,1.61,1.6,0.88,True,2025
YUM,Consumer Discretionary,2025-11-04,2025-11-06,146.7112,2025-12-18,153.2404,time,42,4.45,489.54,1.58,1.48,6.68,True,2025
ZBRA,Information Technology,2025-02-13,2025-02-18,317.05,2025-03-10,283.36,hard_stop,20,-10.63,-1168.87,3.14,3.12,0.75,True,2025
ZBRA,Information Technology,2025-08-05,2025-08-07,313.05,2025-09-18,322.88,time,42,3.14,345.41,3.61,3.33,8.45,True,2025
ZBRA,Information Technology,2025-10-28,2025-10-30,267.84,2025-11-13,241.57,hard_stop,14,-9.81,-1078.89,3.88,3.75,3.4,True,2025
ZBH,Health Care,2025-02-06,2025-02-10,100.3041,2025-03-24,109.8536,time,42,9.52,1047.26,2.31,2.29,0.76,True,2025
ZBH,Health Care,2025-05-05,2025-05-07,91.8893,2025-06-18,89.6131,time,42,-2.48,-272.48,0.91,0.87,4.15,False,2025
ZBH,Health Care,2025-11-05,2025-11-07,88.5237,2025-12-19,88.653,time,42,0.15,16.07,1.16,0.93,24.56,True,2025
ZTS,Health Care,2025-02-13,2025-02-18,153.5583,2025-04-01,158.8971,time,42,3.48,382.44,1.4,1.36,2.84,True,2025
ZTS,Health Care,2025-05-06,2025-05-08,153.1016,2025-06-20,154.7658,time,43,1.09,119.57,1.48,1.4,5.79,False,2025
ZTS,Health Care,2025-08-05,2025-08-07,145.7293,2025-09-18,145.3342,time,42,-0.27,-29.83,1.61,1.52,5.8,True,2025
ZTS,Health Care,2025-11-04,2025-11-06,119.5672,2025-12-18,121.7087,time,42,1.79,197.02,1.7,1.62,4.83,True,2025
